document_id,category,split
AGN-TRAIN-060229,world,train
AGN-TRAIN-060230,sports,train
AGN-TRAIN-060231,world,train
AGN-TRAIN-060232,sci_tech,train
AGN-TRAIN-060233,business,train
AGN-TRAIN-060234,sci_tech,train
AGN-TRAIN-060235,business,train
AGN-TRAIN-060236,world,train
AGN-TRAIN-060237,sci_tech,train
AGN-TRAIN-060238,sci_tech,train
AGN-TRAIN-060239,sci_tech,train
AGN-TRAIN-060240,sci_tech,train
AGN-TRAIN-060241,sci_tech,train
AGN-TRAIN-060242,world,train
AGN-TRAIN-060243,world,train
AGN-TRAIN-060244,world,train
AGN-TRAIN-060245,world,train
AGN-TRAIN-060246,world,train
AGN-TRAIN-060248,world,train
AGN-TRAIN-060249,sci_tech,train
AGN-TRAIN-060250,world,train
AGN-TRAIN-060251,sci_tech,train
AGN-TRAIN-060252,sci_tech,train
AGN-TRAIN-060253,sci_tech,train
AGN-TRAIN-060254,sci_tech,train
AGN-TRAIN-060255,sci_tech,train
AGN-TRAIN-060257,sports,train
AGN-TRAIN-060258,sports,train
AGN-TRAIN-060259,sci_tech,train
AGN-TRAIN-060260,sports,train
AGN-TRAIN-060261,sports,train
AGN-TRAIN-060263,sci_tech,train
AGN-TRAIN-060264,sci_tech,train
AGN-TRAIN-060265,sci_tech,train
AGN-TRAIN-060267,sports,train
AGN-TRAIN-060269,sci_tech,train
AGN-TRAIN-060270,sci_tech,train
AGN-TRAIN-060272,business,train
AGN-TRAIN-060273,sci_tech,train
AGN-TRAIN-060274,sports,train
AGN-TRAIN-060275,sci_tech,train
AGN-TRAIN-060276,sci_tech,train
AGN-TRAIN-060277,sci_tech,train
AGN-TRAIN-060278,sci_tech,train
AGN-TRAIN-060280,business,train
AGN-TRAIN-060281,sports,train
AGN-TRAIN-060282,sports,train
AGN-TRAIN-060283,sports,train
AGN-TRAIN-060284,sports,train
AGN-TRAIN-060286,sports,train
AGN-TRAIN-060287,sports,train
AGN-TRAIN-060288,sports,train
AGN-TRAIN-060289,sports,train
AGN-TRAIN-060290,sports,train
AGN-TRAIN-060291,sports,train
AGN-TRAIN-060292,sports,train
AGN-TRAIN-060293,sports,train
AGN-TRAIN-060294,sci_tech,train
AGN-TRAIN-060295,sci_tech,train
AGN-TRAIN-060296,sci_tech,train
AGN-TRAIN-060297,sci_tech,train
AGN-TRAIN-060298,sci_tech,train
AGN-TRAIN-060299,sci_tech,train
AGN-TRAIN-060300,sci_tech,train
AGN-TRAIN-060301,sci_tech,train
AGN-TRAIN-060302,sci_tech,train
AGN-TRAIN-060303,sci_tech,train
AGN-TRAIN-060304,sci_tech,train
AGN-TRAIN-060305,sci_tech,train
AGN-TRAIN-060306,sci_tech,train
AGN-TRAIN-060307,sci_tech,train
AGN-TRAIN-060308,sports,train
AGN-TRAIN-060309,business,train
AGN-TRAIN-060311,business,train
AGN-TRAIN-060312,business,train
AGN-TRAIN-060313,business,train
AGN-TRAIN-060314,sci_tech,train
AGN-TRAIN-060315,sports,train
AGN-TRAIN-060316,sports,train
AGN-TRAIN-060317,sci_tech,train
AGN-TRAIN-060318,world,train
AGN-TRAIN-060319,sci_tech,train
AGN-TRAIN-060320,world,train
AGN-TRAIN-060321,business,train
AGN-TRAIN-060322,business,train
AGN-TRAIN-060323,business,train
AGN-TRAIN-060324,business,train
AGN-TRAIN-060325,business,train
AGN-TRAIN-060326,business,train
AGN-TRAIN-060327,sci_tech,train
AGN-TRAIN-060328,sports,train
AGN-TRAIN-060329,sports,train
AGN-TRAIN-060330,sports,train
AGN-TRAIN-060331,sports,train
AGN-TRAIN-060332,world,train
AGN-TRAIN-060333,world,train
AGN-TRAIN-060334,sci_tech,train
AGN-TRAIN-060336,sci_tech,train
AGN-TRAIN-060337,sci_tech,train
AGN-TRAIN-060338,sci_tech,train
AGN-TRAIN-060339,sci_tech,train
AGN-TRAIN-060340,business,train
AGN-TRAIN-060341,sports,train
AGN-TRAIN-060342,sci_tech,train
AGN-TRAIN-060343,sci_tech,train
AGN-TRAIN-060344,sci_tech,train
AGN-TRAIN-060345,sci_tech,train
AGN-TRAIN-060346,world,train
AGN-TRAIN-060347,world,train
AGN-TRAIN-060349,business,train
AGN-TRAIN-060350,business,train
AGN-TRAIN-060352,business,train
AGN-TRAIN-060353,business,train
AGN-TRAIN-060354,sci_tech,train
AGN-TRAIN-060356,sports,train
AGN-TRAIN-060357,sports,train
AGN-TRAIN-060358,sports,train
AGN-TRAIN-060359,sports,train
AGN-TRAIN-060360,sports,train
AGN-TRAIN-060361,sports,train
AGN-TRAIN-060362,world,train
AGN-TRAIN-060363,business,train
AGN-TRAIN-060364,business,train
AGN-TRAIN-060365,business,train
AGN-TRAIN-060366,business,train
AGN-TRAIN-060367,business,train
AGN-TRAIN-060368,business,train
AGN-TRAIN-060369,business,train
AGN-TRAIN-060371,business,train
AGN-TRAIN-060372,business,train
AGN-TRAIN-060373,sci_tech,train
AGN-TRAIN-060374,sci_tech,train
AGN-TRAIN-060375,sci_tech,train
AGN-TRAIN-060376,sci_tech,train
AGN-TRAIN-060377,sci_tech,train
AGN-TRAIN-060378,sci_tech,train
AGN-TRAIN-060379,sci_tech,train
AGN-TRAIN-060380,sci_tech,train
AGN-TRAIN-060381,sports,train
AGN-TRAIN-060382,sports,train
AGN-TRAIN-060383,sports,train
AGN-TRAIN-060384,sports,train
AGN-TRAIN-060386,world,train
AGN-TRAIN-060387,world,train
AGN-TRAIN-060388,world,train
AGN-TRAIN-060389,world,train
AGN-TRAIN-060390,world,train
AGN-TRAIN-060391,world,train
AGN-TRAIN-060393,business,train
AGN-TRAIN-060394,world,train
AGN-TRAIN-060395,business,train
AGN-TRAIN-060396,world,train
AGN-TRAIN-060397,world,train
AGN-TRAIN-060398,world,train
AGN-TRAIN-060399,world,train
AGN-TRAIN-060400,business,train
AGN-TRAIN-060401,business,train
AGN-TRAIN-060402,business,train
AGN-TRAIN-060403,business,train
AGN-TRAIN-060404,business,train
AGN-TRAIN-060405,business,train
AGN-TRAIN-060406,world,train
AGN-TRAIN-060407,sports,train
AGN-TRAIN-060408,sports,train
AGN-TRAIN-060409,sports,train
AGN-TRAIN-060410,sports,train
AGN-TRAIN-060411,world,train
AGN-TRAIN-060412,world,train
AGN-TRAIN-060413,business,train
AGN-TRAIN-060414,sci_tech,train
AGN-TRAIN-060415,sports,train
AGN-TRAIN-060416,sports,train
AGN-TRAIN-060417,sports,train
AGN-TRAIN-060418,world,train
AGN-TRAIN-060419,business,train
AGN-TRAIN-060420,sci_tech,train
AGN-TRAIN-060422,business,train
AGN-TRAIN-060423,business,train
AGN-TRAIN-060424,world,train
AGN-TRAIN-060425,world,train
AGN-TRAIN-060427,world,train
AGN-TRAIN-060430,business,train
AGN-TRAIN-060431,business,train
AGN-TRAIN-060432,business,train
AGN-TRAIN-060433,business,train
AGN-TRAIN-060434,sci_tech,train
AGN-TRAIN-060435,sports,train
AGN-TRAIN-060437,world,train
AGN-TRAIN-060438,world,train
AGN-TRAIN-060439,world,train
AGN-TRAIN-060440,sci_tech,train
AGN-TRAIN-060441,sci_tech,train
AGN-TRAIN-060442,business,train
AGN-TRAIN-060443,business,train
AGN-TRAIN-060444,business,train
AGN-TRAIN-060445,business,train
AGN-TRAIN-060447,sci_tech,train
AGN-TRAIN-060448,sci_tech,train
AGN-TRAIN-060449,sci_tech,train
AGN-TRAIN-060450,sci_tech,train
AGN-TRAIN-060451,sports,train
AGN-TRAIN-060452,sports,train
AGN-TRAIN-060453,sports,train
AGN-TRAIN-060454,sports,train
AGN-TRAIN-060455,sports,train
AGN-TRAIN-060456,sci_tech,train
AGN-TRAIN-060457,sci_tech,train
AGN-TRAIN-060459,sci_tech,train
AGN-TRAIN-060460,sci_tech,train
AGN-TRAIN-060462,sports,train
AGN-TRAIN-060463,sci_tech,train
AGN-TRAIN-060464,sci_tech,train
AGN-TRAIN-060465,sci_tech,train
AGN-TRAIN-060466,sci_tech,train
AGN-TRAIN-060467,business,train
AGN-TRAIN-060468,business,train
AGN-TRAIN-060469,business,train
AGN-TRAIN-060470,world,train
AGN-TRAIN-060471,sci_tech,train
AGN-TRAIN-060472,sci_tech,train
AGN-TRAIN-060474,sci_tech,train
AGN-TRAIN-060475,sci_tech,train
AGN-TRAIN-060476,business,train
AGN-TRAIN-060477,sci_tech,train
AGN-TRAIN-060478,sci_tech,train
AGN-TRAIN-060479,sci_tech,train
AGN-TRAIN-060481,sci_tech,train
AGN-TRAIN-060483,sci_tech,train
AGN-TRAIN-060484,sci_tech,train
AGN-TRAIN-060485,sci_tech,train
AGN-TRAIN-060486,sci_tech,train
AGN-TRAIN-060487,sci_tech,train
AGN-TRAIN-060488,sci_tech,train
AGN-TRAIN-060489,sci_tech,train
AGN-TRAIN-060490,sci_tech,train
AGN-TRAIN-060491,sci_tech,train
AGN-TRAIN-060492,world,train
AGN-TRAIN-060493,world,train
AGN-TRAIN-060494,world,train
AGN-TRAIN-060496,world,train
AGN-TRAIN-060497,sci_tech,train
AGN-TRAIN-060499,sci_tech,train
AGN-TRAIN-060501,sci_tech,train
AGN-TRAIN-060502,sci_tech,train
AGN-TRAIN-060504,business,train
AGN-TRAIN-060505,business,train
AGN-TRAIN-060506,business,train
AGN-TRAIN-060507,business,train
AGN-TRAIN-060508,sports,train
AGN-TRAIN-060509,sci_tech,train
AGN-TRAIN-060510,sci_tech,train
AGN-TRAIN-060511,sci_tech,train
AGN-TRAIN-060512,sci_tech,train
AGN-TRAIN-060513,sports,train
AGN-TRAIN-060514,sports,train
AGN-TRAIN-060515,sports,train
AGN-TRAIN-060516,sports,train
AGN-TRAIN-060517,world,train
AGN-TRAIN-060518,world,train
AGN-TRAIN-060519,sports,train
AGN-TRAIN-060520,sports,train
AGN-TRAIN-060522,business,train
AGN-TRAIN-060523,sports,train
AGN-TRAIN-060524,sports,train
AGN-TRAIN-060525,business,train
AGN-TRAIN-060526,business,train
AGN-TRAIN-060527,business,train
AGN-TRAIN-060528,business,train
AGN-TRAIN-060531,business,train
AGN-TRAIN-060532,business,train
AGN-TRAIN-060534,sci_tech,train
AGN-TRAIN-060535,sci_tech,train
AGN-TRAIN-060536,sci_tech,train
AGN-TRAIN-060537,sci_tech,train
AGN-TRAIN-060538,sci_tech,train
AGN-TRAIN-060539,sports,train
AGN-TRAIN-060540,sports,train
AGN-TRAIN-060541,sports,train
AGN-TRAIN-060542,world,train
AGN-TRAIN-060543,world,train
AGN-TRAIN-060544,sci_tech,train
AGN-TRAIN-060545,sci_tech,train
AGN-TRAIN-060546,business,train
AGN-TRAIN-060547,business,train
AGN-TRAIN-060548,sci_tech,train
AGN-TRAIN-060549,sci_tech,train
AGN-TRAIN-060550,sports,train
AGN-TRAIN-060552,sports,train
AGN-TRAIN-060553,world,train
AGN-TRAIN-060554,world,train
AGN-TRAIN-060556,business,train
AGN-TRAIN-060557,world,train
AGN-TRAIN-060559,business,train
AGN-TRAIN-060561,world,train
AGN-TRAIN-060562,world,train
AGN-TRAIN-060563,world,train
AGN-TRAIN-060564,business,train
AGN-TRAIN-060565,business,train
AGN-TRAIN-060566,business,train
AGN-TRAIN-060567,sci_tech,train
AGN-TRAIN-060568,sci_tech,train
AGN-TRAIN-060570,sports,train
AGN-TRAIN-060572,business,train
AGN-TRAIN-060573,business,train
AGN-TRAIN-060574,business,train
AGN-TRAIN-060575,business,train
AGN-TRAIN-060576,business,train
AGN-TRAIN-060577,business,train
AGN-TRAIN-060578,business,train
AGN-TRAIN-060579,business,train
AGN-TRAIN-060580,business,train
AGN-TRAIN-060581,sci_tech,train
AGN-TRAIN-060582,sci_tech,train
AGN-TRAIN-060584,sci_tech,train
AGN-TRAIN-060586,sci_tech,train
AGN-TRAIN-060587,sci_tech,train
AGN-TRAIN-060588,sci_tech,train
AGN-TRAIN-060589,sci_tech,train
AGN-TRAIN-060590,sci_tech,train
AGN-TRAIN-060591,sci_tech,train
AGN-TRAIN-060592,sports,train
AGN-TRAIN-060593,sports,train
AGN-TRAIN-060594,sports,train
AGN-TRAIN-060597,sports,train
AGN-TRAIN-060598,sports,train
AGN-TRAIN-060599,sports,train
AGN-TRAIN-060600,world,train
AGN-TRAIN-060601,world,train
AGN-TRAIN-060603,world,train
AGN-TRAIN-060604,business,train
AGN-TRAIN-060605,business,train
AGN-TRAIN-060606,business,train
AGN-TRAIN-060607,business,train
AGN-TRAIN-060608,sci_tech,train
AGN-TRAIN-060610,sports,train
AGN-TRAIN-060611,sports,train
AGN-TRAIN-060612,sports,train
AGN-TRAIN-060613,business,train
AGN-TRAIN-060614,business,train
AGN-TRAIN-060615,business,train
AGN-TRAIN-060616,sci_tech,train
AGN-TRAIN-060617,sports,train
AGN-TRAIN-060618,sports,train
AGN-TRAIN-060619,sports,train
AGN-TRAIN-060620,world,train
AGN-TRAIN-060621,world,train
AGN-TRAIN-060622,world,train
AGN-TRAIN-060623,world,train
AGN-TRAIN-060624,world,train
AGN-TRAIN-060625,world,train
AGN-TRAIN-060626,business,train
AGN-TRAIN-060627,sci_tech,train
AGN-TRAIN-060628,world,train
AGN-TRAIN-060629,world,train
AGN-TRAIN-060630,world,train
AGN-TRAIN-060631,sports,train
AGN-TRAIN-060632,sci_tech,train
AGN-TRAIN-060633,sports,train
AGN-TRAIN-060634,world,train
AGN-TRAIN-060635,world,train
AGN-TRAIN-060636,world,train
AGN-TRAIN-060637,world,train
AGN-TRAIN-060638,world,train
AGN-TRAIN-060639,world,train
AGN-TRAIN-060640,world,train
AGN-TRAIN-060641,world,train
AGN-TRAIN-060642,business,train
AGN-TRAIN-060643,business,train
AGN-TRAIN-060644,business,train
AGN-TRAIN-060645,sci_tech,train
AGN-TRAIN-060647,sci_tech,train
AGN-TRAIN-060648,sci_tech,train
AGN-TRAIN-060649,sci_tech,train
AGN-TRAIN-060651,sci_tech,train
AGN-TRAIN-060652,world,train
AGN-TRAIN-060654,sci_tech,train
AGN-TRAIN-060655,sci_tech,train
AGN-TRAIN-060656,sports,train
AGN-TRAIN-060657,sci_tech,train
AGN-TRAIN-060658,sci_tech,train
AGN-TRAIN-060659,sci_tech,train
AGN-TRAIN-060660,sports,train
AGN-TRAIN-060661,sci_tech,train
AGN-TRAIN-060662,sci_tech,train
AGN-TRAIN-060663,sci_tech,train
AGN-TRAIN-060664,sci_tech,train
AGN-TRAIN-060665,sci_tech,train
AGN-TRAIN-060666,sci_tech,train
AGN-TRAIN-060668,sci_tech,train
AGN-TRAIN-060669,sci_tech,train
AGN-TRAIN-060670,sci_tech,train
AGN-TRAIN-060671,sci_tech,train
AGN-TRAIN-060672,sci_tech,train
AGN-TRAIN-060673,sci_tech,train
AGN-TRAIN-060674,sci_tech,train
AGN-TRAIN-060675,sci_tech,train
AGN-TRAIN-060676,sci_tech,train
AGN-TRAIN-060677,sci_tech,train
AGN-TRAIN-060678,sports,train
AGN-TRAIN-060679,sci_tech,train
AGN-TRAIN-060681,sci_tech,train
AGN-TRAIN-060682,sci_tech,train
AGN-TRAIN-060684,world,train
AGN-TRAIN-060685,world,train
AGN-TRAIN-060686,world,train
AGN-TRAIN-060687,sci_tech,train
AGN-TRAIN-060688,sci_tech,train
AGN-TRAIN-060689,sci_tech,train
AGN-TRAIN-060690,sci_tech,train
AGN-TRAIN-060691,sci_tech,train
AGN-TRAIN-060692,world,train
AGN-TRAIN-060693,sci_tech,train
AGN-TRAIN-060694,sci_tech,train
AGN-TRAIN-060695,sci_tech,train
AGN-TRAIN-060696,sports,train
AGN-TRAIN-060697,world,train
AGN-TRAIN-060698,sports,train
AGN-TRAIN-060699,sci_tech,train
AGN-TRAIN-060700,sports,train
AGN-TRAIN-060701,sports,train
AGN-TRAIN-060702,sports,train
AGN-TRAIN-060703,sci_tech,train
AGN-TRAIN-060704,sports,train
AGN-TRAIN-060705,sci_tech,train
AGN-TRAIN-060706,sports,train
AGN-TRAIN-060707,sports,train
AGN-TRAIN-060708,sports,train
AGN-TRAIN-060709,sports,train
AGN-TRAIN-060710,sci_tech,train
AGN-TRAIN-060712,sci_tech,train
AGN-TRAIN-060714,sci_tech,train
AGN-TRAIN-060716,business,train
AGN-TRAIN-060717,sci_tech,train
AGN-TRAIN-060718,sci_tech,train
AGN-TRAIN-060719,business,train
AGN-TRAIN-060720,business,train
AGN-TRAIN-060722,world,train
AGN-TRAIN-060723,business,train
AGN-TRAIN-060724,business,train
AGN-TRAIN-060725,business,train
AGN-TRAIN-060726,business,train
AGN-TRAIN-060728,business,train
AGN-TRAIN-060730,sci_tech,train
AGN-TRAIN-060731,business,train
AGN-TRAIN-060732,business,train
AGN-TRAIN-060734,business,train
AGN-TRAIN-060735,sci_tech,train
AGN-TRAIN-060736,sci_tech,train
AGN-TRAIN-060738,sports,train
AGN-TRAIN-060739,sports,train
AGN-TRAIN-060740,sports,train
AGN-TRAIN-060741,world,train
AGN-TRAIN-060742,world,train
AGN-TRAIN-060743,sports,train
AGN-TRAIN-060744,sci_tech,train
AGN-TRAIN-060745,sports,train
AGN-TRAIN-060746,sci_tech,train
AGN-TRAIN-060748,business,train
AGN-TRAIN-060749,business,train
AGN-TRAIN-060750,sci_tech,train
AGN-TRAIN-060751,sci_tech,train
AGN-TRAIN-060752,sci_tech,train
AGN-TRAIN-060753,sports,train
AGN-TRAIN-060754,sports,train
AGN-TRAIN-060756,world,train
AGN-TRAIN-060757,sci_tech,train
AGN-TRAIN-060758,sci_tech,train
AGN-TRAIN-060759,world,train
AGN-TRAIN-060760,business,train
AGN-TRAIN-060762,sports,train
AGN-TRAIN-060763,world,train
AGN-TRAIN-060764,world,train
AGN-TRAIN-060765,world,train
AGN-TRAIN-060766,world,train
AGN-TRAIN-060767,world,train
AGN-TRAIN-060768,business,train
AGN-TRAIN-060769,world,train
AGN-TRAIN-060771,world,train
AGN-TRAIN-060772,world,train
AGN-TRAIN-060773,sci_tech,train
AGN-TRAIN-060774,sci_tech,train
AGN-TRAIN-060775,sci_tech,train
AGN-TRAIN-060776,sci_tech,train
AGN-TRAIN-060777,sci_tech,train
AGN-TRAIN-060778,sci_tech,train
AGN-TRAIN-060779,sci_tech,train
AGN-TRAIN-060781,sci_tech,train
AGN-TRAIN-060782,business,train
AGN-TRAIN-060783,business,train
AGN-TRAIN-060784,business,train
AGN-TRAIN-060785,business,train
AGN-TRAIN-060786,business,train
AGN-TRAIN-060787,business,train
AGN-TRAIN-060788,business,train
AGN-TRAIN-060789,business,train
AGN-TRAIN-060790,business,train
AGN-TRAIN-060791,sci_tech,train
AGN-TRAIN-060792,sci_tech,train
AGN-TRAIN-060794,sci_tech,train
AGN-TRAIN-060795,sci_tech,train
AGN-TRAIN-060796,sci_tech,train
AGN-TRAIN-060797,sci_tech,train
AGN-TRAIN-060798,sci_tech,train
AGN-TRAIN-060799,sports,train
AGN-TRAIN-060800,sports,train
AGN-TRAIN-060801,sports,train
AGN-TRAIN-060803,sports,train
AGN-TRAIN-060804,sports,train
AGN-TRAIN-060805,sports,train
AGN-TRAIN-060806,sports,train
AGN-TRAIN-060807,sports,train
AGN-TRAIN-060809,world,train
AGN-TRAIN-060810,world,train
AGN-TRAIN-060811,world,train
AGN-TRAIN-060812,world,train
AGN-TRAIN-060815,sci_tech,train
AGN-TRAIN-060816,sci_tech,train
AGN-TRAIN-060817,sci_tech,train
AGN-TRAIN-060818,sci_tech,train
AGN-TRAIN-060819,business,train
AGN-TRAIN-060820,business,train
AGN-TRAIN-060821,business,train
AGN-TRAIN-060822,sci_tech,train
AGN-TRAIN-060823,sci_tech,train
AGN-TRAIN-060824,sci_tech,train
AGN-TRAIN-060826,sci_tech,train
AGN-TRAIN-060827,sci_tech,train
AGN-TRAIN-060829,sports,train
AGN-TRAIN-060830,sports,train
AGN-TRAIN-060831,sci_tech,train
AGN-TRAIN-060833,world,train
AGN-TRAIN-060834,business,train
AGN-TRAIN-060835,business,train
AGN-TRAIN-060836,sci_tech,train
AGN-TRAIN-060837,sci_tech,train
AGN-TRAIN-060838,sci_tech,train
AGN-TRAIN-060839,business,train
AGN-TRAIN-060840,sci_tech,train
AGN-TRAIN-060841,sci_tech,train
AGN-TRAIN-060842,sci_tech,train
AGN-TRAIN-060843,sci_tech,train
AGN-TRAIN-060844,sci_tech,train
AGN-TRAIN-060845,sci_tech,train
AGN-TRAIN-060847,sci_tech,train
AGN-TRAIN-060848,sci_tech,train
AGN-TRAIN-060849,sci_tech,train
AGN-TRAIN-060850,sports,train
AGN-TRAIN-060851,business,train
AGN-TRAIN-060852,business,train
AGN-TRAIN-060853,business,train
AGN-TRAIN-060854,business,train
AGN-TRAIN-060855,business,train
AGN-TRAIN-060856,business,train
AGN-TRAIN-060857,business,train
AGN-TRAIN-060858,sci_tech,train
AGN-TRAIN-060859,sports,train
AGN-TRAIN-060860,sports,train
AGN-TRAIN-060861,sports,train
AGN-TRAIN-060862,sports,train
AGN-TRAIN-060863,sports,train
AGN-TRAIN-060865,world,train
AGN-TRAIN-060866,sci_tech,train
AGN-TRAIN-060867,business,train
AGN-TRAIN-060868,sci_tech,train
AGN-TRAIN-060869,sci_tech,train
AGN-TRAIN-060870,sci_tech,train
AGN-TRAIN-060872,sci_tech,train
AGN-TRAIN-060873,sci_tech,train
AGN-TRAIN-060874,sci_tech,train
AGN-TRAIN-060875,sci_tech,train
AGN-TRAIN-060876,sci_tech,train
AGN-TRAIN-060877,world,train
AGN-TRAIN-060878,world,train
AGN-TRAIN-060879,world,train
AGN-TRAIN-060880,world,train
AGN-TRAIN-060881,sci_tech,train
AGN-TRAIN-060882,sci_tech,train
AGN-TRAIN-060883,world,train
AGN-TRAIN-060884,sci_tech,train
AGN-TRAIN-060886,world,train
AGN-TRAIN-060887,world,train
AGN-TRAIN-060889,world,train
AGN-TRAIN-060890,world,train
AGN-TRAIN-060891,world,train
AGN-TRAIN-060892,world,train
AGN-TRAIN-060893,world,train
AGN-TRAIN-060894,sports,train
AGN-TRAIN-060895,sports,train
AGN-TRAIN-060896,sports,train
AGN-TRAIN-060897,sports,train
AGN-TRAIN-060898,sports,train
AGN-TRAIN-060899,sci_tech,train
AGN-TRAIN-060900,sports,train
AGN-TRAIN-060901,sci_tech,train
AGN-TRAIN-060902,sci_tech,train
AGN-TRAIN-060903,business,train
AGN-TRAIN-060904,business,train
AGN-TRAIN-060905,business,train
AGN-TRAIN-060906,business,train
AGN-TRAIN-060907,business,train
AGN-TRAIN-060908,business,train
AGN-TRAIN-060909,sci_tech,train
AGN-TRAIN-060910,sports,train
AGN-TRAIN-060911,sports,train
AGN-TRAIN-060912,sports,train
AGN-TRAIN-060913,sports,train
AGN-TRAIN-060914,world,train
AGN-TRAIN-060915,world,train
AGN-TRAIN-060916,sci_tech,train
AGN-TRAIN-060918,sci_tech,train
AGN-TRAIN-060919,sci_tech,train
AGN-TRAIN-060920,business,train
AGN-TRAIN-060921,sci_tech,train
AGN-TRAIN-060922,business,train
AGN-TRAIN-060923,sci_tech,train
AGN-TRAIN-060924,sci_tech,train
AGN-TRAIN-060925,sci_tech,train
AGN-TRAIN-060926,sports,train
AGN-TRAIN-060927,sports,train
AGN-TRAIN-060928,world,train
AGN-TRAIN-060929,world,train
AGN-TRAIN-060930,business,train
AGN-TRAIN-060932,world,train
AGN-TRAIN-060933,business,train
AGN-TRAIN-060934,business,train
AGN-TRAIN-060935,business,train
AGN-TRAIN-060936,business,train
AGN-TRAIN-060937,business,train
AGN-TRAIN-060938,sci_tech,train
AGN-TRAIN-060939,sci_tech,train
AGN-TRAIN-060941,sports,train
AGN-TRAIN-060942,sports,train
AGN-TRAIN-060943,sports,train
AGN-TRAIN-060944,sports,train
AGN-TRAIN-060945,sports,train
AGN-TRAIN-060946,world,train
AGN-TRAIN-060947,world,train
AGN-TRAIN-060948,business,train
AGN-TRAIN-060949,business,train
AGN-TRAIN-060950,business,train
AGN-TRAIN-060951,business,train
AGN-TRAIN-060953,business,train
AGN-TRAIN-060954,business,train
AGN-TRAIN-060955,business,train
AGN-TRAIN-060956,business,train
AGN-TRAIN-060957,business,train
AGN-TRAIN-060958,business,train
AGN-TRAIN-060959,business,train
AGN-TRAIN-060961,sci_tech,train
AGN-TRAIN-060963,sci_tech,train
AGN-TRAIN-060964,sci_tech,train
AGN-TRAIN-060965,sports,train
AGN-TRAIN-060966,sports,train
AGN-TRAIN-060967,sports,train
AGN-TRAIN-060968,sports,train
AGN-TRAIN-060969,sports,train
AGN-TRAIN-060970,sports,train
AGN-TRAIN-060971,sports,train
AGN-TRAIN-060972,world,train
AGN-TRAIN-060973,world,train
AGN-TRAIN-060974,world,train
AGN-TRAIN-060975,world,train
AGN-TRAIN-060977,world,train
AGN-TRAIN-060978,world,train
AGN-TRAIN-060979,world,train
AGN-TRAIN-060980,world,train
AGN-TRAIN-060981,world,train
AGN-TRAIN-060982,world,train
AGN-TRAIN-060983,world,train
AGN-TRAIN-060984,world,train
AGN-TRAIN-060985,world,train
AGN-TRAIN-060986,world,train
AGN-TRAIN-060987,world,train
AGN-TRAIN-060988,business,train
AGN-TRAIN-060989,business,train
AGN-TRAIN-060990,world,train
AGN-TRAIN-060991,business,train
AGN-TRAIN-060993,world,train
AGN-TRAIN-060994,business,train
AGN-TRAIN-060995,business,train
AGN-TRAIN-060996,sports,train
AGN-TRAIN-060997,sports,train
AGN-TRAIN-060998,world,train
AGN-TRAIN-060999,sports,train
AGN-TRAIN-061000,sports,train
AGN-TRAIN-061001,sports,train
AGN-TRAIN-061002,sports,train
AGN-TRAIN-061003,sports,train
AGN-TRAIN-061004,sports,train
AGN-TRAIN-061005,sports,train
AGN-TRAIN-061006,sci_tech,train
AGN-TRAIN-061007,business,train
AGN-TRAIN-061008,business,train
AGN-TRAIN-061009,business,train
AGN-TRAIN-061010,business,train
AGN-TRAIN-061011,sci_tech,train
AGN-TRAIN-061012,sci_tech,train
AGN-TRAIN-061013,sports,train
AGN-TRAIN-061014,sports,train
AGN-TRAIN-061015,sports,train
AGN-TRAIN-061016,sports,train
AGN-TRAIN-061017,sports,train
AGN-TRAIN-061019,world,train
AGN-TRAIN-061022,sci_tech,train
AGN-TRAIN-061023,sci_tech,train
AGN-TRAIN-061024,sports,train
AGN-TRAIN-061025,sports,train
AGN-TRAIN-061027,sci_tech,train
AGN-TRAIN-061028,sci_tech,train
AGN-TRAIN-061029,sci_tech,train
AGN-TRAIN-061030,world,train
AGN-TRAIN-061031,world,train
AGN-TRAIN-061032,business,train
AGN-TRAIN-061033,business,train
AGN-TRAIN-061034,business,train
AGN-TRAIN-061035,sci_tech,train
AGN-TRAIN-061036,sci_tech,train
AGN-TRAIN-061037,sci_tech,train
AGN-TRAIN-061039,sports,train
AGN-TRAIN-061040,sports,train
AGN-TRAIN-061041,world,train
AGN-TRAIN-061042,world,train
AGN-TRAIN-061043,world,train
AGN-TRAIN-061044,world,train
AGN-TRAIN-061045,world,train
AGN-TRAIN-061046,business,train
AGN-TRAIN-061047,business,train
AGN-TRAIN-061048,business,train
AGN-TRAIN-061049,business,train
AGN-TRAIN-061050,business,train
AGN-TRAIN-061051,sci_tech,train
AGN-TRAIN-061052,sci_tech,train
AGN-TRAIN-061053,sports,train
AGN-TRAIN-061054,sports,train
AGN-TRAIN-061055,sports,train
AGN-TRAIN-061056,sports,train
AGN-TRAIN-061057,sports,train
AGN-TRAIN-061058,world,train
AGN-TRAIN-061059,world,train
AGN-TRAIN-061061,sports,train
AGN-TRAIN-061062,sports,train
AGN-TRAIN-061063,world,train
AGN-TRAIN-061064,business,train
AGN-TRAIN-061065,business,train
AGN-TRAIN-061066,business,train
AGN-TRAIN-061067,business,train
AGN-TRAIN-061068,business,train
AGN-TRAIN-061069,business,train
AGN-TRAIN-061070,business,train
AGN-TRAIN-061071,business,train
AGN-TRAIN-061072,sci_tech,train
