document_id,category,split
KMP-04905,money,train
KMP-04906,money,train
KMP-04907,bola,train
KMP-04908,bola,train
KMP-04909,global,train
KMP-04910,tekno,train
KMP-04911,money,train
KMP-04912,tekno,train
KMP-04913,bola,train
KMP-04914,tekno,train
KMP-04915,tekno,train
KMP-04916,tekno,train
KMP-04917,money,train
KMP-04918,global,validation
KMP-04919,money,train
KMP-04920,tekno,train
KMP-04921,money,test
KMP-04922,money,train
KMP-04923,money,train
KMP-04924,money,train
KMP-04925,global,train
KMP-04926,tekno,train
KMP-04927,money,train
KMP-04928,money,train
KMP-04929,global,validation
KMP-04930,tekno,train
KMP-04931,global,train
KMP-04932,bola,test
KMP-04933,bola,validation
KMP-04934,global,test
KMP-04935,money,train
KMP-04936,money,train
KMP-04937,global,train
KMP-04938,tekno,train
KMP-04939,money,train
KMP-04940,global,train
KMP-04941,global,train
KMP-04942,bola,train
KMP-04943,bola,train
KMP-04944,money,train
KMP-04945,money,validation
KMP-04946,global,train
KMP-04947,bola,train
KMP-04948,bola,train
KMP-04949,tekno,train
KMP-04950,money,train
KMP-04951,global,validation
KMP-04952,tekno,train
KMP-04953,money,train
KMP-04954,money,train
KMP-04955,money,train
KMP-04956,money,test
KMP-04957,bola,train
KMP-04958,global,train
KMP-04959,bola,test
KMP-04960,global,train
KMP-04961,tekno,train
KMP-04962,money,train
KMP-04963,bola,train
KMP-04964,tekno,train
KMP-04965,tekno,validation
KMP-04966,money,train
KMP-04967,global,train
KMP-04968,bola,train
KMP-04969,bola,train
KMP-04970,bola,train
KMP-04971,tekno,train
KMP-04972,bola,train
KMP-04973,global,train
KMP-04974,bola,train
KMP-04975,bola,train
KMP-04976,global,train
KMP-04977,tekno,validation
KMP-04978,bola,train
KMP-04979,tekno,train
KMP-04980,money,test
KMP-04981,tekno,train
KMP-04982,bola,validation
KMP-04983,tekno,train
KMP-04984,global,train
KMP-04985,money,validation
KMP-04986,money,train
KMP-04987,bola,train
KMP-04988,bola,train
KMP-04989,bola,validation
KMP-04990,money,train
KMP-04991,global,train
KMP-04992,global,train
KMP-04993,money,validation
KMP-04994,tekno,train
KMP-04995,global,train
KMP-04996,money,test
KMP-04997,money,test
KMP-04998,bola,train
KMP-04999,bola,test
KMP-05000,global,train
KMP-05001,tekno,train
KMP-05002,bola,validation
KMP-05003,global,train
KMP-05004,money,train
KMP-05005,money,test
KMP-05006,global,train
KMP-05007,tekno,train
KMP-05008,global,train
KMP-05009,global,train
KMP-05010,tekno,train
KMP-05011,global,train
KMP-05012,money,train
KMP-05013,global,train
KMP-05014,bola,train
KMP-05015,global,train
KMP-05016,bola,train
KMP-05017,bola,validation
KMP-05018,tekno,train
KMP-05019,global,train
KMP-05020,money,train
KMP-05021,global,train
KMP-05022,money,train
KMP-05023,tekno,train
KMP-05024,bola,train
KMP-05025,bola,train
KMP-05026,money,train
KMP-05027,tekno,test
KMP-05028,tekno,train
KMP-05029,tekno,train
KMP-05030,bola,train
KMP-05031,tekno,train
KMP-05032,tekno,train
KMP-05033,money,test
KMP-05034,bola,train
KMP-05035,money,train
KMP-05036,money,train
KMP-05037,bola,train
KMP-05038,global,train
KMP-05039,bola,validation
KMP-05040,global,test
KMP-05041,global,validation
KMP-05042,bola,train
KMP-05043,tekno,test
KMP-05044,bola,train
KMP-05045,tekno,train
KMP-05046,money,train
KMP-05047,bola,train
KMP-05048,tekno,train
KMP-05049,money,train
KMP-05050,money,train
KMP-05051,global,train
KMP-05052,bola,train
KMP-05053,global,train
KMP-05054,bola,train
KMP-05055,tekno,train
KMP-05056,tekno,train
KMP-05057,money,test
KMP-05058,bola,test
KMP-05059,money,test
KMP-05060,global,train
KMP-05061,bola,train
KMP-05062,bola,train
KMP-05063,tekno,train
KMP-05064,money,train
KMP-05065,bola,train
KMP-05066,global,train
KMP-05067,tekno,train
KMP-05068,money,train
KMP-05069,money,validation
KMP-05070,bola,train
KMP-05071,money,train
KMP-05072,tekno,train
KMP-05073,money,train
KMP-05074,global,test
KMP-05075,tekno,train
KMP-05076,money,train
KMP-05077,money,train
KMP-05078,bola,train
KMP-05079,tekno,validation
KMP-05080,bola,train
KMP-05081,global,validation
KMP-05082,money,train
KMP-05083,tekno,train
KMP-05084,money,train
KMP-05085,tekno,train
KMP-05086,tekno,train
KMP-05087,global,train
KMP-05088,money,train
KMP-05089,global,train
KMP-05090,tekno,validation
KMP-05091,bola,train
KMP-05092,global,train
KMP-05093,money,train
KMP-05094,tekno,validation
KMP-05095,money,train
KMP-05096,tekno,train
KMP-05097,global,train
KMP-05098,global,train
KMP-05099,tekno,train
KMP-05100,global,train
KMP-05101,bola,train
KMP-05102,tekno,train
KMP-05103,tekno,test
KMP-05104,money,train
KMP-05105,global,train
KMP-05106,money,train
KMP-05107,global,train
KMP-05108,tekno,train
KMP-05109,global,train
KMP-05110,bola,train
KMP-05111,bola,train
KMP-05112,money,train
KMP-05113,global,train
KMP-05114,money,train
KMP-05115,bola,train
KMP-05116,bola,train
KMP-05117,bola,train
KMP-05118,bola,train
KMP-05119,bola,test
KMP-05120,global,train
KMP-05121,bola,train
KMP-05122,money,train
KMP-05123,global,train
KMP-05124,tekno,train
KMP-05125,bola,train
KMP-05126,money,train
KMP-05127,money,test
KMP-05128,tekno,train
KMP-05129,global,train
KMP-05130,money,train
KMP-05131,global,test
KMP-05132,global,test
KMP-05133,bola,train
KMP-05134,bola,train
KMP-05135,global,train
KMP-05136,bola,train
KMP-05137,bola,train
KMP-05138,money,train
KMP-05139,money,train
KMP-05140,tekno,train
KMP-05141,global,train
KMP-05142,tekno,train
KMP-05143,money,train
KMP-05144,global,train
KMP-05145,bola,train
KMP-05146,global,train
KMP-05147,money,validation
KMP-05148,money,train
KMP-05149,tekno,train
KMP-05150,money,train
KMP-05151,tekno,train
KMP-05152,money,train
KMP-05153,money,test
KMP-05154,tekno,train
KMP-05155,bola,train
KMP-05156,money,train
KMP-05157,money,test
KMP-05158,bola,train
KMP-05159,tekno,train
KMP-05160,bola,train
KMP-05161,money,train
KMP-05162,global,test
KMP-05163,bola,train
KMP-05164,global,train
KMP-05165,bola,train
KMP-05166,tekno,train
KMP-05167,money,train
KMP-05168,global,train
KMP-05169,money,train
KMP-05170,global,train
KMP-05171,global,train
KMP-05172,tekno,train
KMP-05173,money,train
KMP-05174,money,train
KMP-05175,global,train
KMP-05176,bola,train
KMP-05177,tekno,train
KMP-05178,bola,train
KMP-05179,tekno,train
KMP-05180,global,train
KMP-05181,tekno,train
KMP-05182,global,train
KMP-05183,global,train
KMP-05184,tekno,train
KMP-05185,money,validation
KMP-05186,bola,train
KMP-05187,tekno,train
KMP-05188,tekno,train
KMP-05189,money,validation
KMP-05190,money,validation
KMP-05191,tekno,train
KMP-05192,money,train
KMP-05193,tekno,train
KMP-05194,global,train
KMP-05195,global,train
KMP-05196,global,train
KMP-05197,bola,train
KMP-05198,tekno,train
KMP-05199,money,validation
KMP-05200,money,test
KMP-05201,tekno,train
KMP-05202,money,train
KMP-05203,tekno,validation
KMP-05204,money,train
KMP-05205,bola,train
KMP-05206,tekno,train
KMP-05207,money,train
KMP-05208,money,train
KMP-05209,global,train
KMP-05210,bola,train
KMP-05211,bola,validation
KMP-05212,money,train
KMP-05213,money,validation
KMP-05214,money,train
KMP-05215,tekno,train
KMP-05216,tekno,validation
KMP-05217,global,test
KMP-05218,tekno,train
KMP-05219,global,train
KMP-05220,global,train
KMP-05221,tekno,train
KMP-05222,global,validation
KMP-05223,money,train
KMP-05224,global,train
KMP-05225,tekno,test
KMP-05226,global,train
KMP-05227,bola,train
KMP-05228,global,train
KMP-05229,money,train
KMP-05230,tekno,train
KMP-05231,bola,test
KMP-05232,global,validation
KMP-05233,bola,train
KMP-05234,money,train
KMP-05235,global,train
KMP-05236,global,validation
KMP-05237,money,train
KMP-05238,global,validation
KMP-05239,bola,train
KMP-05240,money,train
KMP-05241,global,train
KMP-05242,money,train
KMP-05243,global,train
KMP-05244,tekno,train
KMP-05245,tekno,train
KMP-05246,money,train
KMP-05247,bola,train
KMP-05248,money,train
KMP-05249,bola,train
KMP-05250,global,train
KMP-05251,bola,train
KMP-05252,bola,test
KMP-05253,global,train
KMP-05254,tekno,train
KMP-05255,bola,train
KMP-05256,money,train
KMP-05257,global,train
KMP-05258,bola,train
KMP-05259,global,train
KMP-05260,money,train
KMP-05261,global,train
KMP-05262,global,train
KMP-05263,money,train
KMP-05264,global,validation
KMP-05265,money,validation
KMP-05266,money,train
KMP-05267,money,train
KMP-05268,global,test
KMP-05269,global,train
KMP-05270,tekno,train
KMP-05271,global,train
KMP-05272,bola,train
KMP-05273,tekno,train
KMP-05274,bola,train
KMP-05275,bola,train
KMP-05276,global,train
KMP-05277,global,train
KMP-05278,tekno,train
KMP-05279,global,train
KMP-05280,tekno,test
KMP-05281,money,train
KMP-05282,global,train
KMP-05283,money,train
KMP-05284,tekno,train
KMP-05285,global,train
KMP-05286,tekno,train
KMP-05287,tekno,train
KMP-05288,bola,train
KMP-05289,money,train
KMP-05290,tekno,train
KMP-05291,money,train
KMP-05292,bola,train
KMP-05293,tekno,train
KMP-05294,tekno,train
KMP-05295,tekno,validation
KMP-05296,bola,train
KMP-05297,tekno,train
KMP-05298,bola,test
KMP-05299,money,train
KMP-05300,money,train
KMP-05301,tekno,train
KMP-05302,global,train
KMP-05303,bola,train
KMP-05304,bola,test
KMP-05305,money,train
KMP-05306,money,train
KMP-05307,global,train
KMP-05308,global,validation
KMP-05309,money,train
KMP-05310,bola,train
KMP-05311,bola,test
KMP-05312,tekno,train
KMP-05313,global,validation
KMP-05314,tekno,train
KMP-05315,tekno,train
KMP-05316,tekno,test
KMP-05317,money,train
KMP-05318,global,train
KMP-05319,money,test
KMP-05320,global,train
KMP-05321,global,train
KMP-05322,tekno,validation
KMP-05323,global,train
KMP-05324,global,train
KMP-05325,money,train
KMP-05326,global,train
KMP-05327,money,test
KMP-05328,global,train
KMP-05329,global,train
KMP-05330,bola,train
KMP-05331,tekno,train
KMP-05332,tekno,train
KMP-05333,global,train
KMP-05334,global,train
KMP-05335,global,train
KMP-05336,tekno,train
KMP-05337,global,train
KMP-05338,bola,test
KMP-05339,bola,train
KMP-05340,global,train
KMP-05341,money,train
KMP-05342,tekno,validation
KMP-05343,tekno,train
KMP-05344,money,train
KMP-05345,bola,train
KMP-05346,tekno,train
KMP-05347,global,train
KMP-05348,bola,train
KMP-05349,global,train
KMP-05350,money,test
KMP-05351,bola,train
KMP-05352,tekno,validation
KMP-05353,tekno,train
KMP-05354,bola,train
KMP-05355,tekno,train
KMP-05356,money,test
KMP-05357,bola,train
KMP-05358,global,train
KMP-05359,money,train
KMP-05360,money,train
KMP-05361,bola,train
KMP-05362,global,test
KMP-05363,money,train
KMP-05364,money,train
KMP-05365,global,train
KMP-05366,money,train
KMP-05367,tekno,train
KMP-05368,bola,train
KMP-05369,money,train
KMP-05370,bola,train
KMP-05371,global,train
KMP-05372,global,validation
KMP-05373,global,train
KMP-05374,global,train
KMP-05375,bola,train
KMP-05376,tekno,validation
KMP-05377,tekno,train
KMP-05378,global,train
KMP-05379,global,validation
KMP-05380,tekno,train
KMP-05381,bola,train
KMP-05382,money,train
KMP-05383,tekno,test
KMP-05384,global,test
KMP-05385,bola,train
KMP-05386,tekno,train
KMP-05387,money,test
KMP-05388,bola,train
KMP-05389,money,train
KMP-05390,global,train
KMP-05391,money,train
KMP-05392,bola,train
KMP-05393,bola,train
KMP-05394,tekno,train
KMP-05395,money,train
KMP-05396,bola,train
KMP-05397,money,train
KMP-05398,global,train
KMP-05399,global,test
KMP-05400,global,test
KMP-05401,tekno,train
KMP-05402,global,train
KMP-05403,money,train
KMP-05404,money,test
KMP-05405,bola,train
KMP-05406,bola,train
KMP-05407,tekno,validation
KMP-05408,bola,train
KMP-05409,tekno,train
KMP-05410,money,validation
KMP-05411,bola,train
KMP-05412,tekno,train
KMP-05413,tekno,train
KMP-05414,tekno,train
KMP-05415,tekno,train
KMP-05416,global,train
KMP-05417,tekno,train
KMP-05418,bola,validation
KMP-05419,global,train
KMP-05420,bola,train
KMP-05421,money,train
KMP-05422,money,train
KMP-05423,global,train
KMP-05424,tekno,train
KMP-05425,tekno,train
KMP-05426,money,train
KMP-05427,money,train
KMP-05428,money,train
KMP-05429,tekno,train
KMP-05430,tekno,validation
KMP-05431,bola,train
KMP-05432,bola,train
KMP-05433,money,train
KMP-05434,tekno,validation
KMP-05435,money,train
KMP-05436,tekno,train
KMP-05437,global,train
KMP-05438,tekno,train
KMP-05439,money,train
KMP-05440,money,train
KMP-05441,money,train
KMP-05442,global,train
KMP-05443,global,train
KMP-05444,tekno,train
KMP-05445,money,test
KMP-05446,global,train
KMP-05447,money,train
KMP-05448,tekno,train
KMP-05449,tekno,train
KMP-05450,tekno,train
KMP-05451,bola,train
KMP-05452,tekno,train
KMP-05453,money,test
KMP-05454,tekno,train
KMP-05455,tekno,train
KMP-05456,bola,train
KMP-05457,tekno,train
KMP-05458,tekno,train
KMP-05459,bola,train
KMP-05460,tekno,train
KMP-05461,bola,train
KMP-05462,bola,train
KMP-05463,tekno,train
KMP-05464,money,test
KMP-05465,tekno,train
KMP-05466,bola,train
KMP-05467,bola,validation
KMP-05468,tekno,train
KMP-05469,money,train
KMP-05470,money,train
KMP-05471,money,train
KMP-05472,global,train
KMP-05473,tekno,train
KMP-05474,money,train
KMP-05475,global,test
KMP-05476,global,train
KMP-05477,global,train
KMP-05478,global,train
KMP-05479,money,train
KMP-05480,money,train
KMP-05481,global,train
KMP-05482,money,train
KMP-05483,global,train
KMP-05484,money,train
KMP-05485,bola,train
KMP-05486,global,train
KMP-05487,tekno,train
KMP-05488,global,train
KMP-05489,money,train
KMP-05490,tekno,train
KMP-05491,money,train
KMP-05492,bola,train
KMP-05493,tekno,train
KMP-05494,tekno,train
KMP-05495,money,train
KMP-05496,money,train
KMP-05497,money,train
KMP-05498,global,test
KMP-05499,tekno,train
KMP-05500,global,train
KMP-05501,tekno,train
KMP-05502,bola,train
KMP-05503,global,train
KMP-05504,tekno,train
KMP-05505,global,validation
KMP-05506,bola,train
KMP-05507,money,validation
KMP-05508,bola,train
KMP-05509,bola,train
KMP-05510,global,train
KMP-05511,money,train
KMP-05512,bola,train
KMP-05513,tekno,train
KMP-05514,tekno,train
KMP-05515,bola,test
KMP-05516,tekno,train
KMP-05517,money,validation
KMP-05518,tekno,train
KMP-05519,bola,test
KMP-05520,tekno,train
KMP-05521,bola,train
KMP-05522,money,test
KMP-05523,tekno,test
KMP-05524,money,validation
KMP-05525,global,train
KMP-05526,money,train
KMP-05527,money,train
KMP-05528,money,train
KMP-05529,bola,train
KMP-05530,tekno,test
KMP-05531,money,test
KMP-05532,money,train
KMP-05533,money,train
KMP-05534,bola,train
KMP-05535,tekno,test
KMP-05536,money,train
KMP-05537,global,train
KMP-05538,tekno,train
KMP-05539,bola,train
KMP-05540,tekno,test
KMP-05541,money,train
KMP-05542,money,train
KMP-05543,tekno,train
KMP-05544,global,train
KMP-05545,money,train
KMP-05546,bola,train
KMP-05547,bola,test
KMP-05548,global,train
KMP-05549,tekno,train
KMP-05550,tekno,train
KMP-05551,global,validation
KMP-05552,money,train
KMP-05553,bola,test
KMP-05554,bola,train
KMP-05555,money,train
KMP-05556,tekno,train
KMP-05557,global,train
KMP-05558,global,train
KMP-05559,bola,train
KMP-05560,global,train
KMP-05561,tekno,train
KMP-05562,money,test
KMP-05563,bola,train
KMP-05564,money,train
KMP-05565,money,train
KMP-05566,global,train
KMP-05567,money,train
KMP-05568,tekno,train
KMP-05569,money,train
KMP-05570,money,train
KMP-05571,money,train
KMP-05572,tekno,train
KMP-05573,tekno,train
KMP-05574,bola,train
KMP-05575,global,train
KMP-05576,bola,train
KMP-05577,bola,train
KMP-05578,money,test
KMP-05579,money,train
KMP-05580,money,train
KMP-05581,bola,train
KMP-05582,tekno,validation
KMP-05583,tekno,train
KMP-05584,bola,train
KMP-05585,tekno,train
KMP-05586,tekno,train
KMP-05587,bola,train
KMP-05588,tekno,train
KMP-05589,money,train
KMP-05590,money,train
KMP-05591,bola,train
KMP-05592,bola,train
KMP-05593,global,train
KMP-05594,money,train
KMP-05595,global,train
KMP-05596,tekno,train
KMP-05597,global,train
KMP-05598,bola,train
KMP-05599,tekno,train
KMP-05600,global,train
KMP-05601,money,test
KMP-05602,bola,train
KMP-05603,tekno,train
KMP-05604,money,train
KMP-05605,tekno,train
KMP-05606,money,train
KMP-05607,global,train
KMP-05608,bola,train
KMP-05609,bola,train
KMP-05610,money,test
KMP-05611,bola,train
KMP-05612,bola,train
KMP-05613,money,train
KMP-05614,bola,test
KMP-05615,money,train
KMP-05616,tekno,train
KMP-05617,global,train
KMP-05618,bola,train
KMP-05619,tekno,train
KMP-05620,global,validation
KMP-05621,global,train
KMP-05622,bola,train
KMP-05623,money,test
KMP-05624,global,validation
KMP-05625,bola,train
KMP-05626,global,train
KMP-05627,global,train
KMP-05628,global,train
KMP-05629,money,train
KMP-05630,tekno,train
KMP-05631,tekno,validation
KMP-05632,tekno,train
KMP-05633,bola,validation
KMP-05634,bola,validation
KMP-05635,bola,test
KMP-05636,global,validation
KMP-05637,bola,train
KMP-05638,bola,train
KMP-05639,bola,test
KMP-05640,money,train
KMP-05641,bola,train
KMP-05642,money,train
KMP-05643,global,train
KMP-05644,bola,test
KMP-05645,money,test
KMP-05646,global,train
KMP-05647,money,train
KMP-05648,money,train
KMP-05649,bola,train
KMP-05650,tekno,test
KMP-05651,bola,train
KMP-05652,bola,train
KMP-05653,tekno,train
KMP-05654,tekno,train
KMP-05655,bola,train
KMP-05656,tekno,train
KMP-05657,tekno,train
KMP-05658,bola,train
KMP-05659,global,train
KMP-05660,global,train
KMP-05661,money,validation
KMP-05662,tekno,train
KMP-05663,bola,train
KMP-05664,money,test
KMP-05665,money,train
KMP-05666,bola,train
KMP-05667,tekno,train
KMP-05668,money,train
KMP-05669,global,train
KMP-05670,money,train
KMP-05671,tekno,train
KMP-05672,money,train
KMP-05673,money,train
KMP-05674,tekno,train
KMP-05675,bola,train
KMP-05676,global,validation
KMP-05677,money,test
KMP-05678,bola,train
KMP-05679,global,validation
KMP-05680,money,train
KMP-05681,bola,train
KMP-05682,global,validation
KMP-05683,money,train
KMP-05684,money,train
KMP-05685,bola,train
KMP-05686,tekno,train
KMP-05687,global,validation
KMP-05688,bola,train
KMP-05689,tekno,train
KMP-05690,tekno,train
KMP-05691,tekno,validation
KMP-05692,money,train
KMP-05693,tekno,validation
KMP-05694,global,train
KMP-05695,tekno,train
KMP-05696,global,train
KMP-05697,money,validation
KMP-05698,bola,train
KMP-05699,bola,train
KMP-05700,tekno,train
KMP-05701,global,train
KMP-05702,money,train
KMP-05703,bola,train
KMP-05704,tekno,validation
KMP-05705,global,train
KMP-05706,global,train
KMP-05707,money,validation
KMP-05708,bola,train
KMP-05709,money,train
KMP-05710,bola,train
KMP-05711,tekno,train
KMP-05712,global,train
KMP-05713,bola,train
KMP-05714,bola,train
KMP-05715,bola,train
KMP-05716,tekno,test
KMP-05717,money,train
KMP-05718,global,train
KMP-05719,tekno,train
KMP-05720,money,train
KMP-05721,bola,train
KMP-05722,global,train
KMP-05723,money,train
KMP-05724,bola,train
KMP-05725,global,validation
KMP-05726,bola,train
KMP-05727,bola,train
KMP-05728,money,test
KMP-05729,tekno,train
KMP-05730,global,train
KMP-05731,money,train
KMP-05732,tekno,train
KMP-05733,money,train
KMP-05734,global,train
KMP-05735,money,train
KMP-05736,global,train
KMP-05737,bola,test
KMP-05738,money,train
KMP-05739,money,train
KMP-05740,global,train
KMP-05741,money,train
KMP-05742,global,train
KMP-05743,global,train
KMP-05744,tekno,train
KMP-05745,global,test
KMP-05746,global,train
KMP-05747,tekno,train
KMP-05748,tekno,train
KMP-05749,money,train
KMP-05750,tekno,train
KMP-05751,money,test
KMP-05752,bola,train
KMP-05753,global,test
KMP-05754,global,validation
KMP-05755,global,train
KMP-05756,bola,train
KMP-05757,money,train
KMP-05758,global,train
KMP-05759,bola,train
KMP-05760,global,train
KMP-05761,global,test
KMP-05762,global,train
KMP-05763,money,train
KMP-05764,money,train
KMP-05765,global,train
KMP-05766,money,train
KMP-05767,money,train
KMP-05768,tekno,train
KMP-05769,tekno,train
KMP-05770,bola,train
KMP-05771,tekno,train
KMP-05772,money,train
KMP-05773,money,train
KMP-05774,global,test
KMP-05775,money,train
KMP-05776,global,train
KMP-05777,money,validation
KMP-05778,money,train
KMP-05779,tekno,train
KMP-05780,money,train
KMP-05781,money,train
KMP-05782,bola,train
KMP-05783,money,train
KMP-05784,money,train
KMP-05785,tekno,train
KMP-05786,bola,train
KMP-05787,global,train
KMP-05788,global,validation
KMP-05789,global,train
KMP-05790,global,train
KMP-05791,bola,train
KMP-05792,global,train
KMP-05793,tekno,train
KMP-05794,global,test
KMP-05795,bola,test
KMP-05796,global,train
KMP-05797,money,train
KMP-05798,money,train
KMP-05799,money,train
KMP-05800,tekno,validation
KMP-05801,tekno,train
KMP-05802,bola,validation
KMP-05803,global,test
KMP-05804,money,train
KMP-05805,global,train
KMP-05806,global,test
KMP-05807,bola,train
KMP-05808,money,train
KMP-05809,tekno,train
KMP-05810,bola,train
KMP-05811,global,train
KMP-05812,bola,test
KMP-05813,global,train
KMP-05814,global,train
KMP-05815,bola,train
KMP-05816,bola,validation
KMP-05817,bola,test
KMP-05818,bola,train
KMP-05819,global,train
KMP-05820,money,train
KMP-05821,bola,train
KMP-05822,global,validation
KMP-05823,global,train
KMP-05824,tekno,test
KMP-05825,global,train
KMP-05826,global,train
KMP-05827,tekno,train
KMP-05828,tekno,validation
KMP-05829,global,train
KMP-05830,money,train
KMP-05831,global,test
KMP-05832,tekno,test
KMP-05833,money,train
KMP-05834,global,train
KMP-05835,global,train
KMP-05836,tekno,train
KMP-05837,tekno,train
KMP-05838,money,validation
KMP-05839,global,train
KMP-05840,tekno,train
KMP-05841,bola,train
KMP-05842,global,train
KMP-05843,tekno,train
KMP-05844,global,train
KMP-05845,global,train
KMP-05846,global,train
KMP-05847,bola,train
KMP-05848,tekno,train
KMP-05849,tekno,train
KMP-05850,global,test
KMP-05851,bola,train
KMP-05852,bola,train
KMP-05853,global,train
KMP-05854,bola,test
KMP-05855,bola,train
KMP-05856,bola,train
KMP-05857,tekno,train
KMP-05858,bola,test
KMP-05859,global,train
KMP-05860,global,train
KMP-05861,global,train
KMP-05862,global,train
KMP-05863,tekno,train
KMP-05864,tekno,test
KMP-05865,global,validation
KMP-05866,bola,validation
KMP-05867,bola,train
KMP-05868,global,train
KMP-05869,global,train
KMP-05870,global,validation
KMP-05871,tekno,train
KMP-05872,bola,train
KMP-05873,bola,train
KMP-05874,tekno,train
KMP-05875,bola,validation
KMP-05876,bola,train
KMP-05877,tekno,train
KMP-05878,money,train
KMP-05879,money,validation
KMP-05880,money,train
KMP-05881,tekno,test
KMP-05882,global,train
KMP-05883,global,train
KMP-05884,tekno,train
KMP-05885,money,train
KMP-05886,bola,train
KMP-05887,bola,train
KMP-05888,bola,test
KMP-05889,tekno,train
KMP-05890,global,train
KMP-05891,bola,train
KMP-05892,bola,train
KMP-05893,tekno,train
KMP-05894,bola,validation
KMP-05895,money,train
KMP-05896,money,train
KMP-05897,money,train
KMP-05898,money,train
KMP-05899,tekno,train
KMP-05900,bola,train
KMP-05901,tekno,train
KMP-05902,tekno,train
KMP-05903,global,train
KMP-05904,bola,train
KMP-05905,bola,train
KMP-05906,bola,train
KMP-05907,money,test
KMP-05908,tekno,train
KMP-05909,bola,train
KMP-05910,tekno,train
KMP-05911,bola,train
KMP-05912,global,train
KMP-05913,tekno,train
KMP-05914,tekno,train
KMP-05915,money,train
KMP-05916,global,train
KMP-05917,global,train
KMP-05918,bola,train
KMP-05919,global,train
KMP-05920,tekno,train
KMP-05921,bola,validation
KMP-05922,money,train
KMP-05923,money,test
KMP-05924,global,train
KMP-05925,tekno,train
KMP-05926,money,train
KMP-05927,bola,test
KMP-05928,tekno,train
KMP-05929,money,validation
KMP-05930,global,train
KMP-05931,tekno,test
KMP-05932,global,validation
KMP-05933,global,train
KMP-05934,money,validation
KMP-05935,global,train
KMP-05936,global,train
KMP-05937,tekno,train
KMP-05938,bola,train
KMP-05939,tekno,train
KMP-05940,global,train
KMP-05941,money,train
KMP-05942,bola,train
KMP-05943,global,train
KMP-05944,money,train
KMP-05945,tekno,train
KMP-05946,tekno,validation
KMP-05947,tekno,validation
KMP-05948,bola,train
KMP-05949,tekno,train
KMP-05950,tekno,train
KMP-05951,tekno,validation
KMP-05952,global,train
KMP-05953,global,train
KMP-05954,global,train
KMP-05955,global,train
KMP-05956,global,train
KMP-05957,bola,test
KMP-05958,tekno,train
KMP-05959,bola,train
KMP-05960,tekno,train
KMP-05961,global,test
KMP-05962,global,train
KMP-05963,bola,validation
KMP-05964,bola,train
KMP-05965,tekno,test
KMP-05966,bola,train
KMP-05967,global,train
KMP-05968,global,train
KMP-05969,global,train
KMP-05970,money,train
KMP-05971,tekno,test
KMP-05972,global,train
KMP-05973,global,train
KMP-05974,global,train
KMP-05975,bola,train
KMP-05976,money,train
KMP-05977,tekno,train
KMP-05978,money,train
KMP-05979,bola,train
KMP-05980,money,test
KMP-05981,global,train
KMP-05982,global,train
KMP-05983,global,train
KMP-05984,tekno,train
KMP-05985,global,validation
KMP-05986,money,train
KMP-05987,tekno,train
KMP-05988,tekno,train
KMP-05989,tekno,train
KMP-05990,money,train
KMP-05991,global,test
KMP-05992,tekno,train
KMP-05993,global,validation
KMP-05994,global,test
KMP-05995,bola,validation
KMP-05996,tekno,train
KMP-05997,tekno,test
KMP-05998,money,test
KMP-05999,bola,test
KMP-06000,global,train
KMP-06001,bola,test
KMP-06002,bola,train
KMP-06003,money,train
KMP-06004,global,train
KMP-06005,tekno,validation
KMP-06006,tekno,test
KMP-06007,money,validation
KMP-06008,money,train
KMP-06009,money,validation
KMP-06010,tekno,train
KMP-06011,tekno,validation
KMP-06012,money,train
KMP-06013,tekno,train
KMP-06014,bola,train
KMP-06015,money,train
KMP-06016,global,train
KMP-06017,tekno,train
KMP-06018,tekno,validation
KMP-06019,global,train
KMP-06020,money,train
KMP-06021,tekno,train
KMP-06022,global,train
KMP-06023,global,validation
KMP-06024,bola,train
KMP-06025,global,train
KMP-06026,global,train
KMP-06027,tekno,train
KMP-06028,money,train
KMP-06029,money,train
KMP-06030,bola,train
KMP-06031,bola,test
KMP-06032,tekno,train
KMP-06033,tekno,train
KMP-06034,global,train
KMP-06035,global,train
KMP-06036,global,train
KMP-06037,bola,train
KMP-06038,tekno,train
KMP-06039,money,test
KMP-06040,bola,train
KMP-06041,global,train
KMP-06042,bola,train
KMP-06043,tekno,validation
KMP-06044,money,test
KMP-06045,money,train
KMP-06046,tekno,train
KMP-06047,global,train
KMP-06048,tekno,train
KMP-06049,tekno,train
KMP-06050,money,train
KMP-06051,money,validation
KMP-06052,money,train
KMP-06053,bola,train
KMP-06054,money,train
KMP-06055,bola,train
KMP-06056,tekno,test
KMP-06057,money,train
KMP-06058,money,train
KMP-06059,bola,validation
KMP-06060,global,train
KMP-06061,global,train
KMP-06062,money,train
KMP-06063,money,train
KMP-06064,money,test
KMP-06065,money,train
KMP-06066,tekno,train
KMP-06067,money,validation
KMP-06068,bola,train
KMP-06069,global,test
KMP-06070,bola,test
KMP-06071,money,train
KMP-06072,bola,train
KMP-06073,tekno,train
KMP-06074,global,train
KMP-06075,money,train
KMP-06076,tekno,train
KMP-06077,global,train
KMP-06078,global,train
KMP-06079,global,train
KMP-06080,money,train
KMP-06081,tekno,train
KMP-06082,tekno,train
KMP-06083,tekno,test
KMP-06084,bola,train
KMP-06085,bola,train
KMP-06086,money,train
KMP-06087,money,train
KMP-06088,global,train
